source	gold	translation	BLEU score
tudo seja pello amor de Ds	Tudo seja pelo amor de Deus.	É tudo amor de Ds.	15.207218222740094
Meu padrinho e Snor hũa aflissão em q me vejo me obriga a fazer esta obrigada de meus confesores	Meu padrinho e Senhor, uma aflição em que me vejo me obriga a fazer esta, obrigada de meus confessores.	"" O meurinho e o meu Snor hood na q "" — vejo — obriga-me a fazer "" a favor dos meus fabricantes "".	3.3868193354396166
sabera Vm em Como eu estive no Convento da esperanssa de Abrantes	Saberá VM em como eu estive no Convento da Esperança, de Abrantes.	Conheciam em Como eu estive no Convento da Esperanza de Abrantes.	36.964463979752836
e estando na Conpanhia de duas freiras estas tais tendo notisia q lhe mudarão dali o Capellão e sendo suas particulares amigas so juntarao Com outras duas religiozas e fiandosse mim fizerão huma pineira pra saberem se o Capellão havia de ficar ou não	E, estando na companhia de duas freiras, estas tais, tendo notícia que lhe mudaram dali o capelão e sendo suas particulares amigas, se juntaram com outras duas religiosas e, fiando-se mim, fizeram uma peneira para saberem se o capelão havia de ficar ou não.	"" E, "" E, "" E, "" E, "" E, "" E, "" E, "" E, "" E, "" E, "" E, "" E, "" E, "" E, "" E, "" E, "" E, "" E, "" E, "" E, "" E, "" E, "" E, "" E, "" E, "" E, "" E, "" E, "" E, "" E, "" E, "" E, "" E, "" E, "" E, "" E, "" E, "" E, "" E, "" E, "" E, "" E, "" E, "" E, "" E, "" E, "" E, "" E, "" E, "	0.494723287156292
eu confesso q fui buscar a pineira e quis asistir pa ver Como se voltava a pineira e sem lhe bolirem q hera o sinal q dava pa dizer sim o não	Eu confesso que fui buscar a peneira e quis assistir, para ver como se voltava a peneira e sem lhe bulirem, que era o sinal que dava para dizer sim ou não.	Eu confess: "" Eu fui buscar a teia. "" Eu queria ver "" Eu me fui buscar a teia. "" Eu queria ver "" Eu me fui "" sem tocar no teia. "" Eu respondi. "" Eu respondi. "" Eu respondi. "" Eu respondi. "" Eu respondi. ""	2.4918868101620957
mas não vi com medo de q me não quizesem asolver	Mas não vi, com medo de que me não quisessem absolver.	"" Mas não vi com medo de que eu messes.	29.167552921712726
as q nesta ocasião a fizerão são as seguintes Me dona Ma madalena dona he a qual he agora abadessa e a Me Antonia Ma e a Me Catherina dos Saraphns e a Me violante Ma de jasus	As que nesta ocasião a fizeram são as seguintes: Madre Dona Maria Madalena, dona e a qual é agora abadessa, e a Madre Antónia Maria e a Madre Catarina dos Sarafins e a Madre Violante Maria de Jesus.	O que vocês vão fazer, neste momento, são as siguientes: "" Me Donha Maddalena He, "" a que eu sou agora abadessa "" e "" Me Antonia Ma, "" a que eu sou Catherina dos Saraphns, "" e a que eu sou violante.	2.826347420763287
estas são q eu sei q a fizerão mas suponho não continuam	Estas são que eu sei que a fizeram, mas suponho não continuam.	"" These are the ones I know you'll do, "" mas I suppose they don't continue.	2.5197593442434796
e isto havera dois annos pouco mais e menos	E isto haverá dois anos, pouco mais e menos.	Isto would have two doses, a little more and a little less.	3.377156414337854
tambem A Me Joanna Catherina do mesmo Convento se gabou q a fizera	Também a Madre Joana Catarina, do mesmo convento, se gabou que a fizera.	"" Joanna Catherina, "" from the same convent, if she fought...	2.8265205879007453
e eu Snor padrinho, tenho prezunssão de q mtas tem feito isto	E eu, Senhor Padrinho, tenho presunção de que muitas tem feito isto.	"" Eu sou um périnho, "" eu sou um périnho. "" Eu sou um périnho.	2.3901021968803136
asim pesso a Vm pello amor de Ds q se governe isto no milhor modo q puder ser e pa q eu fique descanssada de q Vm esta entregue desta	Assim, peço a VM, pelo amor de Deus, que se governe isto no melhor modo que puder ser e para que eu fique descansada de que VM está entregue desta.	"" E peço a vm amor de Ds. "" q se governar desta forma, "" q pode ser, "" e p. "" I'll have reposo de q. "" Vm esta entregue a esta.	3.0876289635639047
espero q Vm me Responda Remetendo a Resposta a Snra dona Lionor minha Snra	Espero que VM me responda, remetendo a resposta à Senhora Dona Leonor, minha Senhora.	Espero que me respond, Retorndo à Sra. dona Lionor, à minha Sra.	6.498093221863573
eu fico pedindo a Ds gde a Vm mtos anos	Eu fico pedindo a Deus guarde a VM muitos anos.	"" I'm asking a D. "" For 50 anos.	6.837203339116283
Sardoal dezasseis de marso mil e setesentos e vinte e dois	Sardoal, dezasseis de março, mil e setecentos e vinte e dois	São Paulo, São Paulo: São Paulo, São Paulo: São Paulo: São Paulo: São Paulo: São Paulo: São Paulo: São Paulo: São Paulo: São Paulo: São Paulo: São Paulo: São Paulo: São Paulo: São Paulo: São Paulo: São Paulo: São Paulo: São Paulo: São Paulo: São Paulo: São Paulo: São Paulo: São Paulo: São Paulo: São Paulo: São Paulo: São Paulo: São Paulo: São Paulo: São Paulo: São Paulo: São Paulo: São Paulo: São Paulo: São Paulo: São Paulo: São Paulo: São Paulo: São Paulo: São Paulo: São Paulo: São Paulo: São Paulo: São Paulo: São Paulo: São Paulo: São Paulo: São Paulo: São Paulo: São Paulo: São Paulo: São Paulo: São Paulo: São Paulo: São Paulo: São Paulo: São Paulo: São Paulo: São Paulo: São Paulo: São Paulo: São Paulo: São Paulo	0.2150665387640756
de Vm Afilhada e menor Criada	De VM afilhada e menor criada,	de Vm Afilhada e mais pequena Criada.	5.522397783539471
Joanna da Me de Ds	Joana da Madre de Deus	Joanna da Me de Ds	12.703318703865365
Meo amo e Sr	Meu Amigo e Senhor,	Eu amo. Sr.	0.0
Ainda q VM me não quer dar o alivio de suas novas a minha amizade não pide tal discuido e assi lembresse VM de mim [...] com novas suas q bem sabe q não tem qm lhas dezeje com mais veras	ainda que VM me não quer dar o alívio de suas novas, a minha amizade não pide tal descuido e, assim, lembre-se VM de mim com novas suas, que bem sabe que não tem quem lhas deseje com mais veras.	"" Ainda q VM não quer dar a alivio da sua nova à minha amiga "" não pede por tal discusso "" e então chama-me VM de mim [...] "" com novas "" q bem sabe q não tem qm ""lhas "" com mais verdades.	6.447847770682287
Sabado nove deste mes Domingos de Moraes Clerigo em minoribus nal de Vinhais veyo a esta casa e entre praticas q tivemos me dice, q hũ Rapaz chamado Sebam filho do Capam Franco Roiz da ditta va de Venhais perguntara a hũ Rapaz pequeno filho de Manoel Roiz Cané Christão Novo q fazião as noites em sua casa;	Sábado, nove deste mês, Domingos de Morais, clérigo em minoribus, natural de Vinhais, veio a esta casa e entre práticas que tivemos me disse que um rapaz chamado Sebastião, filho do capelão Francisco Rodrigues da dita vila de Vinhais, perguntara a um rapaz pequeno, filho de Manuel Rodrigues Cané, cristão-novo, que faziam às noites em sua casa.	No dia nove de este mes, Domingos de Moraes clírico em minus nal de Vinhais, vejo esta casa e entre prácticas que tivemos de dizer, que o meu Rapaz chamado Sebam filho do Capam Franco Roiz da ditta va de Venhais perguntava ao meu Rapaz pequeno filho de Manoel Roiz Cané Cristo Nova que passava as noites na sua casa.	9.98975266539384
[...] o tal Rapaz Respondera, q seu pay dizia Missa, [...] Manoel Roiz Pechuga de alcunha christão novo lhe ajudava, e q Pascoal Ramos tãobem christão novo q tomava sobrepeliz, e q ao dito Rapaz o punhão sobre o altar, e q sua May asoutava hũ santo christo com hua corda	[...] O tal rapaz respondera que seu pai dizia missa, [...] Manuel Rodrigues, Pechuga de alcunha, cristão-novo, lhe ajudava e que Pascoal Ramos, também cristão-novo, que tomava sobrepeliz, e que ao dito rapaz o punham sobre o altar e que sua mãe açoutava um santo Cristo com uma corda.	["" O Rapaz respondeu, "" Q "" O seu pay era Missa, [...] ["" Manoel Roiz ""] ["" A Pechuga de nome novo ""] [""" A Helpa ""] [""] E q Pascoal Ramos [""] ["" A Helpa ""] ["] E q toma sobrepeliz, "" ["" O Rapaz ""] ["] Colocou o altar, "" e q a sua Mayou ["" O Santo Cristo ""] ["] ["" Oũ comhua corda]	5.921618126936456
E no mesmo dia de tarde veyo tãobem a minha casa o pe gco Frco de Amal nal de Vinhais e perguntandolhe eu pello sobredito me Respondeo, q era tanto verde, q dizendolhe tres Mulheres o Referido prendera o Rapaz em sua casa, e lhe confessara tudo o narrado,	E no mesmo dia de tarde veio também a minha casa o padre Gonçalo Francisco de Amaral, natural de Vinhais, e, perguntando-lhe eu pelo sobredito, me respondeu que era tanto verdade, que, dizendo-lhe três mulheres o referido, prendera o rapaz em sua casa e lhe confessara tudo o narrado.	E na mesma tarde, vejo na minha casa o Pegco de Amal nal de Vinhais e perguntei-lhe "" Porquê? "" Eu respondi, "" Que era tão verde, "" Que disse a três Mulheres. "" O juiz agarrou ao Rapaz na sua casa, e confessou-lhe tudo.	4.8510415321733795
e supposto q disto se terá dado pte eu o faço a VM por não ficar com escrupello	E, suposto que disto se terá dado parte, eu o faço a VM por não ficar com escrúpulo.	E assume que isso foi dado, eu faço-o ao VM para não ficar enganado.	6.198090975357433
aqui fico ás ordens de VM pa o q me quizer mandar com gde vontade	Aqui fico às ordens de VM para o que me quiser mandar com grande vontade.	"" Here's a VM pa o q me quizer, "" Send-me-a-da-da! ""	3.009804384352828
Ds gde a VM	Deus guarde a VM.	Por favor, use a VM.	24.446151121745054
Prada 10 de Julho de 1712	Prada, 10 de julho de 1712	No dia 10 de 1712,	19.43309443637608
Mayor Amo e Servidor de VM	Maior amigo e servidor de VM,	São Tomé e Príncipe.	7.16047614494885
Franco de SáMzes	Francisco de Menezes	Franco de Sámzes	27.516060407455225
Meu filho todo do meu Coracão	Meu filho todo do meu coração.	O meu filho, o meu Coracán,	6.567274736060395
não te poso expeLicar o sentimento Com que estou por tu te hires emvora mas Como tenho a Serteza que tu veis Logo por iso me fica aLguma ConsoLacão	Não te posso explicar o sentimento com que estou por tu te ires embora, mas, como tenho a certeza que tu vens logo, por isso me fica alguma consolação.	"" Não posso expe liar o sentimento "" Como eu estou por tu te hires "" mas "" Como eu tenho a Serteza que tu vês "" Logo, é que eu fica "" Someone ConsoLacan "".	8.690841065463829
tu bem saves que eu não tenho a nimgem senão a ti e so a ti he que amo e so a ti he que quero pois so tu hes o meu amor	Tu bem sabes que eu não tenho a ninguém senão a ti e só a ti é que amo e só a ti é que quero, pois só tu és o meu amor.	"" Bem sabe que eu não tenho a nemgem "" except para ti "" e eu só amo "" e eu só quero "" porque eu só, eu só, o meu amor.	17.13317975176325
agora baste emvora eu fico So e Com mtas saudades do meu menino	Agora vais-te embora, eu fico só e com muitas saudades do meu menino.	Agora, baste emvora, eu sou. Com saudades de meu menino.	13.46216659120865
olha se por La me podes perder o amor pois eu te sou firme e hei de Ser e se Cuidas houtra couza inganaste pois tu ainda não saves bem o Coanto eu te quero	Olha se por lá me podes perder o amor, pois eu te sou firme e hei de ser e, se cuidas outra coisa, enganas-te, pois tu ainda não sabes bem o quanto eu te quero.	"" Se por Lei podes perder o amor "" porque eu sou forte "" e vou ser. "" E se Cuidas woodra couza "" enganas "" porque tu ainda não sei bem "" O quanto eu quero "".	9.12659738662783
adeos meu rico marido	Adeus, meu rico marido.	Olá ao meu marido rico.	11.478744233307168
pasa bem por La que eu aqui fico sentindo esta auzensia pa mim tam Custoza	Passa bem por lá, que eu aqui fico sentindo esta ausência para mim tão custosa.	passa bem por que eu estou aqui, sentindo a essência pa mim tam Custoza	7.735984567871263
aseita agora mtas saudades do teu Coninho que fica Com mtas saudades do seu menino	Aceita agora muitas saudades do teu coninho, que fica com muitas saudades do seu menino.	Agora ama o teu menino que fica com os seus bebés.	9.88274679095246
as tuas maminhas tambem te mandam mtos abrasos e adeos meu menino emthe a bista pois dezejarei Seja Logo pa meu aLivio	As tuas maminhas também te mandam muitos abraços e adeus, meu menino, até à vista, pois desejarei seja logo para meu alívio.	"" As tuas mães também mandam becas. "" "" Oh, "" Oh, "" Oh, "" Oh, "" Oh, "" Oh, "" Oh, "" Oh, "" Oh, "" Oh, "" Oh, "" Oh, "" Oh, "" Oh, "" Oh, "" Oh, "" Oh, "" Oh, "" Oh, "" Oh, "" Oh, "" Oh, "" Oh, "" Oh, "" Oh, "" Oh, "" Oh, "" Oh, "" Oh, "" Oh, "" Oh, "" Oh, "" Oh, "" Oh, "" Oh, "" Oh, "" Oh, "" Oh, "" Oh, "" Oh, "" Oh, "" Oh, "" Oh, "" Oh, "" Oh, ""	0.5222021114783255
adeos	Adeus.	Olá.	49.99999999999999
aseita desta tua molher mtos abrasos e mtos beiginhos	Aceita desta tua mulher muitos abraços e muitos beijinhos.	Gostava de ter morcegos e morcegos.	5.08764122072739
Desta que deveras te quer e ama emthe a morte	Desta que deveras te quer e ama até à morte,	O que deveras querer e amar emite a morte.	9.030367376343264
Meu Marido todo o meu bem	Meu Marido, todo o meu bem.	"" Meu Deus, todo o meu bem.	53.7284965911771
não te poso expeliCar as lagrimas que Choro Com saudades tuas pois me parese que ha hum anno que te não bi	Não te posso explicar as lágrimas que choro com saudades tuas, pois me parece que há um ano que te não vi.	"" Não posso expelirar as lagras que choro "" Com as suas saudades "" porque parece que há hum ano que não te bia.	8.688218206838483
em Cegundo lugar desejarei esta te aChe Com saude pois he o que mais te desejo	Em segundo lugar, desejarei esta te ache com saúde pois é o que mais te desejo.	"" Em lugar deste, eu adore-te. "" Sinceramente, "" é o que mais eu quero.	12.858902882463452
eu fiCo boa pa te dar gosto	Eu fico boa, para te dar gosto.	"" Bon appetite. "" (Risos)	4.196114906296549
meu filho Ca resevi a fita	Meu filho, cá recebi a fita.	O meu filho Ca, rescreveu a fita.	20.164945583740657
pois te Comfeso que o estimei mto mas mto mais a havia de estimar se fose mto mais pois intam Conhesia que tu tinhas siumes de mim	Pois te confesso que o estimei muito, mas muito mais a havia de estimar, se fosse muito mais, pois então conhecia que tu tinhas ciúmes de mim.	"" Porque eu te persuadei que era mais, "" mas mais, "" eu tinha que persuadir "" se era mais, "" porque naceu a Conhesia "" que tu tinha sim de mim.	5.78083904183164
mas Como ma mandastes bermelha he serto que estas em guera Comigo	Mas, como ma mandastes vermelha, é certo que estás em guerra comigo.	"" Como me mandais bermelha "" — "" Forgive-me que estea em guera "" — "" Eu sei.	2.0705706652424007
tu bem saves que eu sou mto tua e que não amo a mais nimgem senão a ti pois so tu hes o meu bem e todo o meu amor	Tu bem sabes que eu sou muito tua e que não amo a mais ninguém senão a ti, pois só tu és o meu bem e todo o meu amor.	"" Se bem sei que eu sou teu e que não amo mais a mulher "" se não ti "" porque sou "" Tu és o meu bem "" e todo o meu amor.	27.676881670261977
meu menino quem me dera ja berte pa te dar mtos abrasos e mtos beiginhos e meterte a linguinha toda nesa boquinha	Meu menino, quem me dera já ver-te para te dar muitos abraços e muitos beijinhos e meter-te a linguinha toda nessa boquinha.	"" Oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh	0.18084868148773522
as tuas maminhas todas tuas e de mais nimgem não so sam tuas e tudo Coanto he meu he so pa o meu marido pois so a ele quero e so a ele amo	As tuas maminhas, todas tuas e de mais ninguém não, só são tuas e tudo quanto é meu é só para o meu marido, pois só a ele quero e só a ele amo.	"" As tuas mães, "" E mais uma mãe, "" E mais uma mãe, "" E mais uma mãe. "" E mais uma mãe. "" E mais uma mãe. "" E mais uma mãe. "" E mais uma mãe. "" E mais uma mãe. "" E mais uma mãe. "" E mais uma mãe. "" E mais uma mãe. "" E mais uma mãe. "" E mais uma mãe. "" E mais uma mãe. "" E mais uma mãe. "" E mais uma mãe. "" E mais uma mãe. "" E mais uma mãe. "" E mais uma mãe. "" E mais uma mãe. "" E mais uma mãe. "" E mais uma mãe. "" E mais uma mãe. "" E mais uma mãe. "" E mais uma mãe. "" E mais uma mãe. "" E mais uma mãe.	0.4998368759912164
vejo o que me dizes que te diseram que eu tinha alugado humas Cazas e tambem do torto de ponte	Vejo o que me dizes que te disseram: que eu tinha alugado umas casas e também do Torto de Ponte.	"" I see what you're saying. "" I've been told I've rented cabins. "" I've rented doucos.	1.6466642419110007
saveras que tudo he huma pouCa de mentira pois eu não sou Capas de te inganar	Saberás que tudo é uma pouca de mentira, pois eu não sou capaz de te enganar.	"" Separam-se de todas as mentiras "" — "" Porque eu não sou Capa de Toner "".	7.645949399477267
e te digo que tudo he mentira isto o podes querer Como tua molher que sou	E te digo que tudo é mentira – isto o podes crer – como tua mulher que sou!	"" E digo-vos: "" Eu menti. "" E digo-vos: "" Eu merei. "" E digo-vos: "" Eu merei. "" Como tu molher que sou.	2.144958285037965
não te fies [...] em quem me quer mal pois te dezega dizer Couzas pa que tu não tornes a falar Comigo nem querem que tu mandes nada	Não te fies em quem me quer mal, pois te deseja dizer coisas para que tu não tornes a falar comigo, nem querem que tu mandes nada.	"" Não te preocupes com quem me quere, "" porque me disse "" Couzas pa que tu não tornes a falar. "" (Risos) "" Eles não querem que tu mante nada.	17.726777658225775
vejo o que me dizes que neste Coreio me mandas huns sapatos bonitos	Vejo o que me dizes, que neste correio me mandas uns sapatos bonitos.	"" I see what you're telling me. "" In Korea, I keep these beautiful shoes.	2.5197593442434796
eu hei de estimar mto por serem da tua mam	Eu hei de estimar muito, por serem da tua mão.	"" Eu sei por serem da tua mãe.	23.801761257033814
tambem vejo o que me dizes que me queres mandar os pratos e as mais Cozas	Também vejo o que me dizes, que me queres mandar os pratos e as mais cousas.	"" E também vejo o que me diz: "" Querem mandar-me as pratos e as más Cozas "".	15.415064977510756
Rec reComendo oo home da lanCha que não de iso senão a preta ou [...] a mim	Recomenda ao homem da lancha que não dê isso senão à preta ou [...] a mim.	Recomendo eu home da lancha que não seja a truia ou [...] para mim.	37.51762297326676
que não soseda Como da outra bes	Que não suceda como da outra vez.	que não sede como o outro bes.	7.267884212102741
tu reComenda tambem ao Coreio que não de a Carta senão a preta	Tu recomenda também ao correio que não dê a carta senão à preta.	"" Recomenda a Coreia "" que não use a Carta "" "não use a pena"	4.237713199752784
adeos meu filho	Adeus, meu filho.	Olá a meu filho.	39.76353643835252
adeos meus amores	Adeus, meus amores.	Olá aos meus queridos.	12.703318703865365
aseita mtos abrasinhos as tuas maminhas e da tua boquinha perninhas pentilhinho e do teu Coninho que esta tam goardadinho so pa o meu Rico marido todo do meu CoraCão	Aceita muitos abracinhos das tuas maminhas e da tua boquinha, perninhas, pentelhinho e do teu coninho, que está tão guardadinho só para o meu rico marido, todo do meu coração.	"" Cuidado, cuidado! Cuidado! Cuidado! Cuidado! Cuidado! Cuidado! Cuidado! Cuidado! Cuidado! Cuidado!	0.9948511484873499
adeos meu filho	Adeus, meu filho.	Olá a meu filho.	39.76353643835252
toma hum beiginho e hum abrasinho que to manda a tua molher	Toma um beijinho e um abracinho que to manda a tua mulher.	"" Tome um beijo "" e umbrass "" que me manda para o teu molher.	3.0272532566104675
Desta que tam deveras te ama e ha de amar a tua	Desta que tão deveras te ama e há de amar, a tua	"" O que é que deve amar "" e deve amar a tua	6.608973813188645
Maria gabriela	Maria Gabriela	Maria Gabriela.	55.03212081491043
J M J	Jesus Maria José	"" J. M. ""	0.0
M amado Sr	Muito amado senhor	"" Dear Sr.	0.0
Custo, saude e paz em o sor	Custódio, saúde e paz em o Senhor.	Custo, saude and peace in the sun.	5.669791110976001
sendome precizo chegar a esta caza aonde me dizem q VM estivera, senti m não o achar nella, porq tinha q lhe com-unicar materias de importancia;	Sendo-me preciso chegar a esta casa onde me dizem que VM estivera, senti muito não o achar nela, porque tinha que lhe comunicar matérias de importância.	Eu seitamente, ao chegar a esta caça onde me disseram que o VM estava, eu sentia que não o considerava, porque eu tinha que unir coisas de importância.	11.20410050358964
mas suposta a sua retirada terei por hora pa-ciencia;	Mas, suposta a sua retirada, terei por ora paciência.	Mas supostamente, I'll have an hour de paciência.	8.171014300726602
e só se me offerece dizerlhe por letra, q em Beja se espera q VM vá pregar hũa quaresma q lá lhe está aceita na boa fé de q não tinha nisso duvida;	E só se me oferece dizer-lhe por letra que em Beja se espera que VM vá pregar uma quaresma que lá lhe está aceite, na boa fé de que não tinha nisso dúvida.	e só se me offer a letra, q em Beja se espera que q VM vá pregar um chapéu, q lá está aceite na boa de q não duvido.	20.22236686101141
e assim espero q não falte a isto, e despois, da-lo q por Mis-sionar ali o Pe Fr Afonso, não tenha VM lu-gar de fazer logo o mesmo como estava deter-minado;	E, assim, espero que não falte a isto e, depois, dá-lo que, por missionar ali o padre frei Afonso, não tenha VM lugar de fazer logo o mesmo como estava determinado.	E então espero que não falha sobre isto, e depois, por Mis-sionar ali o Pe Fr Afonso, não teve de lugar para fazer logo o mesmo que estava a ter-minado.	15.391480600257504
bem sabe q em Moura me empenhou o Vigo da vara com toda a instancia pa q lhe desse missão áquella terra;	Bem sabe que em Moura me empenhou o vigário da vara com toda a instância, para que lhe desse missão àquela terra.	Bem, em Moura, o Vigo da Vara empenhou-me com toda a oportunidade de dar a mission to that terra.	9.66090831689451
e assim fio do seu zelo, q não faltará a isto, satisfazendo primo á quaresma q roca á Beja;	E, assim, fio do seu zelo, que não faltará a isto, satisfazendo primeiro a quaresma que roca a Beja.	E assim, o seu zelo, q não faltará para isto, satisfindo o quadrante q roca a Beja.	19.064433353290465
porq aliás, sera m sensivel ali a sua falta, e eu mais q ninguẽ o sentirei;	Porque, aliás, será muito sensível ali a sua falta, e eu mais que ninguém o sentirei.	"" De facto, "" I'll be sensible à sua falta, "" e eu nunca mais o sentiria.	8.9275746495808
o q não prezumo, não só pela pontu-alide, com q VM obra no q o Prelado lhe ordena, mas tambem porq estou certo de q não se esqueçe do qto o meu affecto lhe merece;	O que não presumo, não só pela pontualidade com que VM obra no que o prelado lhe ordena, mas também porque estou certo de que não se esquece do quanto o meu afeto lhe merece.	"" O q não presume, "" não presume, "" não presume, "" o q VM trabalha no q o Prelado ordena, "" mas também porque estou certo de que o q não se esqueça do q que o meu trabalho merece.	17.22519337704325
á cuja pessoa Ds gde	A cuja pessoa Deus guarde.	"" Whom é que eu? ""	0.0
Evora em 12 de Fevero de 1749	Évora, em 12 de fevereiro de 1749.	Era o 12 de Fever de 1749.	22.811360354329615
Teu ir e servo affectuozisso	Teu irmão e servo afetuosíssimo,	"" O teu ir e o meu servo aficionado ""	4.02724819242185
Fr Jozé do Redo Vigo Proval	frei José do Redo, vigário provincial	Fr Jozé do Redo Vigo Proval	13.741272855400096
Ma Sra D Tomazia Izabel Gonzaga	Minha Senhora Dona Tomásia Isabel Gonzaga.	A Sra. D. Tomazia Isabel Gonzaga	12.22307556087252
Aos pes de Vmce me chego, ainda q com pouco conhecimto, sempre animado por ser sra, cujas prendas tendo ouvido louvar mto, e por ser filha de outra sra a qm em N Sr amo, qto não sei explicar.	Aos pés de VM me chego, ainda que com pouco conhecimento, sempre animado por ser Senhora cujas prendas tenho ouvido louvar muito e por ser filha de outra senhora a quem em Nosso Senhor amo, quanto, não sei explicar.	Aos pes de Vmce cheio, ainda q com pouco familiar, sempre animado por ser a rapariga, cujas roupas ouvimos falar de rapariga, e por ser a filha de outra rapariga a qm em N. Eu amo, que não sei explicar.	20.94093749331524
Não ha couza neste mũdo, q não tenha remedio:	Não há coisa neste mundo que não tenha remédio.	"" No, não, não, não, não, não.	3.377156414337854
não ha mal q sempre dure:	Não há mal que sempre dure.	Não mal q é sempre dura.	9.287528999566801
confeço, e estou mto bem informa-do [...] do mto q nesa caza padece.	Confesso, e estou muito bem informado, [...] do muito que nessa casa padece.	creio, e estou muito bem informado do quão que sofre na caça.	25.22382261656908
eu o sei mto bem de verde,	Eu o sei muito bem de verdade.	Eu sei bem pelo verde.	8.22487964923291
